code,year,end_date,institution_id,industry_code,annual_report_ai_word_freq,annual_report_ai_sentence_freq,annual_report_total_sentences,annual_report_total_words,ai_disclosure_sentence_ratio,ai_disclosure_word_ratio,ai_sentence_per_1000_sentences,ai_word_per_1000_words,annual_trading_shares,float_market_value_thousand,total_market_value_thousand,annual_return_no_cash_dividend,investor_sentiment_proxy_log_trading_volume
000605,2021,2021-12-31,101478,D46,0,0,2332,54440,0.0,0.0,0.0,0.0,836482555,1884912.69,1971361.57,-0.034423,20.54471622461723
000605,2022,2022-12-31,101478,D46,0,0,2190,52659,0.0,0.0,0.0,0.0,2664297824,2042744.31,2133584.53,0.085868,21.703206379546998
000605,2023,2023-12-31,101478,D46,0,0,1936,45202,0.0,0.0,0.0,0.0,1133474179,2164296.04,2260541.63,0.06281,20.848553248649324
000605,2024,2024-12-31,101478,D46,0,0,2147,51907,0.0,0.0,0.0,0.0,2812969385,2641151.41,2800109.28,0.24181,21.757506483351897
000606,2020,2020-12-31,101479,I64,4,4,2386,49015,0.0016764459346186086,8.160767112108539e-05,1.6764459346186085,0.08160767112108538,3593289381,2340837.32,2534795.86,-0.403604,22.00233388232999
000606,2021,2021-12-31,101479,I64,0,0,2316,49299,0.0,0.0,0.0,0.0,5466416742,1470979.34,1592862.65,-0.371601,22.421889164319463
000606,2022,2022-12-31,101479,I64,6,6,2264,45890,0.00265017667844523,0.00013074743952930923,2.65017667844523,0.13074743952930923,2764637142,1523940.71,1523940.71,-0.043269,21.740175231120947
000607,2020,2020-12-31,101496,R85,0,0,2783,65321,0.0,0.0,0.0,0.0,1713569268,3486348.28,4009731.74,-0.202429,21.261844323906846
000607,2021,2021-12-31,101496,R85,2,2,2893,68000,0.000691323885240235,2.9411764705882354e-05,0.691323885240235,0.029411764705882353,2277632428,4698606.44,5403978.56,0.347716,21.546402332059966
000607,2022,2022-12-31,101496,R85,1,1,2831,68208,0.00035323207347227127,1.4661036828524513e-05,0.35323207347227126,0.014661036828524512,8076491613,4778556.09,5495571.41,0.016949,22.81222340899649
000607,2023,2023-12-31,101496,R85,1,1,2973,70892,0.0003363605785401951,1.4105964001579867e-05,0.3363605785401951,0.014105964001579867,6243995121,4052923.5,4661058.72,-0.151852,22.55488605836931
000607,2024,2024-12-31,101496,R85,9,8,2690,63266,0.002973977695167286,0.0001422565042835014,2.973977695167286,0.1422565042835014,3319039035,3226381.18,3775661.1,-0.183624,21.922941130988992
000611,2020,2020-12-31,101582,C17,0,0,2350,57931,0.0,0.0,0.0,0.0,429016002,910141.59,962792.76,-0.257813,19.877004779226855
000611,2021,2021-12-31,101582,C17,0,0,2431,62483,0.0,0.0,0.0,0.0,1193479564,989978.57,1047248.27,0.087719,20.900138881686228
000612,2020,2020-12-31,101583,C32,0,0,2098,43128,0.0,0.0,0.0,0.0,8834669595,8358588.65,8369239.75,0.627315,22.901949544848435
000612,2021,2021-12-31,101583,C32,0,0,2309,50814,0.0,0.0,0.0,0.0,16118181200,9180159.33,9191857.33,0.105413,23.50321373893717
000612,2022,2022-12-31,101583,C32,0,0,2183,47913,0.0,0.0,0.0,0.0,4530147188,6215883.44,6223280.84,-0.311284,22.23402026796648
000612,2023,2023-12-31,101583,C32,0,0,2304,50321,0.0,0.0,0.0,0.0,2255745381,6850665.83,6855146.52,0.114943,21.53674630162411
000612,2024,2024-12-31,101583,C32,0,0,2405,52004,0.0,0.0,0.0,0.0,10329975019,7648917.32,7653920.11,0.14087,23.058315701875614
000613,2020,2020-12-31,101584,H61,0,0,1864,35591,0.0,0.0,0.0,0.0,3448226424,1167198.27,1212079.0,-0.270764,21.961125856095258
000613,2021,2021-12-31,101584,H61,2,2,1746,34241,0.001145475372279496,5.8409509068076284e-05,1.1454753722794961,0.058409509068076286,2263885707,1088869.58,1126488.0,-0.070615,21.540348513680918
000619,2020,2020-12-31,101669,C29,0,0,2619,54844,0.0,0.0,0.0,0.0,1190807830,2163600.0,2163600.0,0.043178,20.897897763335532
000619,2021,2021-12-31,101669,C29,0,0,3303,67444,0.0,0.0,0.0,0.0,653162381,1900800.0,1900800.0,-0.113145,20.29733632707764
000619,2022,2022-12-31,101669,C29,0,0,2460,55246,0.0,0.0,0.0,0.0,4251896110,2282400.0,2282400.0,0.200758,22.170630864154905
000619,2023,2023-12-31,101669,C29,0,0,2763,61912,0.0,0.0,0.0,0.0,1490761494,2491200.0,2491200.0,0.091483,21.122552896821546
000619,2024,2024-12-31,101669,C29,0,0,2693,59634,0.0,0.0,0.0,0.0,3088470711,2214000.0,2713188.31,-0.111272,21.850941890134752
000620,2020,2020-12-31,101686,K70,0,0,1951,49432,0.0,0.0,0.0,0.0,3052756178,4646697.43,4646891.53,-0.395062,21.839310684752007
000620,2021,2021-12-31,101686,K70,0,0,1890,46738,0.0,0.0,0.0,0.0,5118627597,3755315.91,3755447.03,-0.191837,22.35615219280111
000620,2022,2022-12-31,101686,K70,0,0,2007,51479,0.0,0.0,0.0,0.0,25525093463,6979577.04,6979820.75,0.858586,23.96292786265547
000620,2023,2023-12-31,101686,K70,0,0,2279,58070,0.0,0.0,0.0,0.0,11219632087,7834142.26,11097730.43,-0.486413,23.140930945772496
000620,2024,2024-12-31,101686,K70,4,4,2256,55654,0.0017730496453900709,7.187264167894492e-05,1.7730496453900708,0.07187264167894492,14250750559,9077656.9,12859274.94,0.15873,23.3800754131512
000622,2020,2020-12-31,101750,C35,0,0,1945,41910,0.0,0.0,0.0,0.0,2925891219,1671138.18,1671138.18,-0.176101,21.796864961819768
000622,2021,2021-12-31,101750,C35,0,0,1975,42642,0.0,0.0,0.0,0.0,1866040824,1679642.7,1679642.7,0.005089,21.347084817481647
000622,2022,2022-12-31,101750,C35,0,0,1977,43263,0.0,0.0,0.0,0.0,4226899295,1815715.02,1815715.02,0.081013,22.164734534258624
000622,2023,2023-12-31,101750,C35,2,2,2114,47594,0.000946073793755913,4.202210362650754e-05,0.9460737937559129,0.04202210362650754,2647758665,1862489.88,1862489.88,0.025761,21.69697933265031
000623,2020,2020-12-31,101751,C27,0,0,3132,78322,0.0,0.0,0.0,0.0,3398951548,19106610.67,19155293.24,0.008469,21.94673285307218
000623,2021,2021-12-31,101751,C27,1,1,3306,81343,0.00030248033877797946,1.2293620840146048e-05,0.3024803387779795,0.012293620840146048,3185416082,21427352.12,21481463.26,0.133576,21.88184875574265
000623,2022,2022-12-31,101751,C27,0,0,3632,93543,0.0,0.0,0.0,0.0,2522927229,17377206.28,17434079.12,-0.172171,21.648685663541734
000623,2023,2023-12-31,101751,C27,0,0,3784,92439,0.0,0.0,0.0,0.0,2310036656,17552902.06,17610344.0,0.03002,21.560529230185374
000623,2024,2024-12-31,101751,C27,0,0,3664,87547,0.0,0.0,0.0,0.0,3268582426,20569940.25,20653113.33,0.193527,21.90762221930088
000625,2020,2020-12-31,101752,C36,15,13,2340,60290,0.005555555555555556,0.0002487974788522143,5.555555555555555,0.24879747885221432,17113646164,85346079.1,97615651.5,1.181456,23.563142003550322
000625,2021,2021-12-31,101752,C36,4,4,2733,70062,0.0014635931211123307,5.709228968627787e-05,1.4635931211123308,0.05709228968627787,36413348822,88854724.33,96750772.89,-0.014077,24.31820127026819
000625,2022,2022-12-31,101752,C36,3,3,2678,68986,0.0011202389843166542,4.348708433595222e-05,1.1202389843166543,0.04348708433595222,46687579906,93610411.69,101929072.98,0.068861,24.566744011366765
000625,2023,2023-12-31,101752,C36,4,4,2424,64765,0.0016501650165016502,6.176175403381456e-05,1.6501650165016502,0.061761754033814564,42691097003,137389944.87,139279597.73,0.386353,24.477256234364337
000625,2024,2024-12-31,101752,C36,4,4,2562,70271,0.00156128024980484,5.69224858049551e-05,1.56128024980484,0.056922485804955104,47624904921,109810851.04,110520216.34,-0.185799,24.58662167400283
000626,2020,2020-12-31,101753,F51,0,0,1973,48829,0.0,0.0,0.0,0.0,1185591043,6555562.63,7670822.37,0.878989,20.89350725849646
000626,2021,2021-12-31,101753,F51,0,0,2118,54501,0.0,0.0,0.0,0.0,1030753576,12384181.78,12652259.94,0.759377,20.753555999833885
000626,2022,2022-12-31,101753,F51,0,0,2073,54277,0.0,0.0,0.0,0.0,1687700142,4681556.9,4763682.74,-0.623492,21.246632576937408
000626,2023,2023-12-31,101753,F51,0,0,2274,60756,0.0,0.0,0.0,0.0,878000998,3664449.51,3715265.39,-0.220085,20.593158289411956
000626,2024,2024-12-31,101753,F51,2,2,2244,58527,0.00089126559714795,3.417226237463051e-05,0.8912655971479501,0.03417226237463051,1900623855,2886632.45,2926407.67,-0.212329,21.365448014488454
000628,2020,2020-12-31,102280,E47,41,35,2352,61748,0.01488095238095238,0.0006639891170564229,14.88095238095238,0.6639891170564228,742490413,1588433.87,2976766.0,-0.14387,20.425520518120077
000628,2021,2021-12-31,102280,E47,52,43,2337,64028,0.018399657680787333,0.000812144686699569,18.39965768078733,0.812144686699569,766498508,2135863.32,3917353.6,0.329822,20.457343311068772
000628,2022,2022-12-31,102280,E47,7,5,2350,62843,0.002127659574468085,0.00011138869882087105,2.127659574468085,0.11138869882087106,1746344577,2143546.29,3931444.8,0.006295,21.28079062769873
000628,2023,2023-12-31,102280,E47,12,9,2421,65254,0.0037174721189591076,0.00018389677261164067,3.717472118959108,0.18389677261164067,2603409045,9542238.31,17501270.4,3.453853,21.680087594677545
000628,2024,2024-12-31,102280,E47,12,12,2334,61969,0.005141388174807198,0.000193645209701625,5.141388174807197,0.19364520970162502,7616731590,11964931.67,21943521.2,0.256884,22.753613189564682
000629,2020,2020-12-31,102281,C32,0,0,2079,47931,0.0,0.0,0.0,0.0,13491704909,16197734.59,18639749.26,-0.256849,23.325340882427234
000629,2021,2021-12-31,102281,C32,1,1,2203,52887,0.00045392646391284613,1.890823831943578e-05,0.45392646391284613,0.01890823831943578,36238675734,33412741.97,33414112.73,0.792627,24.313392775924836
000629,2022,2022-12-31,102281,C32,1,1,2330,56248,0.00042918454935622315,1.7778409899018633e-05,0.42918454935622313,0.017778409899018632,48041292098,40628010.15,40689578.58,0.215938,24.595326730112063
000629,2023,2023-12-31,102281,C32,1,1,2621,63465,0.00038153376573826786,1.5756716300323014e-05,0.38153376573826786,0.015756716300323013,16494885766,28173876.97,30487709.04,-0.306554,23.526316216292276
000629,2024,2024-12-31,102281,C32,0,0,2582,62524,0.0,0.0,0.0,0.0,23379070873,26482964.17,26769513.73,-0.121951,23.875107051995368
000630,2020,2020-12-31,102283,C32,2,2,2665,65959,0.00075046904315197,3.0321866614108765e-05,0.7504690431519699,0.030321866614108767,23307334576,27052849.22,27053190.6,0.107296,23.87203393669494
000630,2021,2021-12-31,102283,C32,0,0,2732,67412,0.0,0.0,0.0,0.0,72111219468,36631847.55,36632335.91,0.36965,25.001475478964924
000630,2022,2022-12-31,102283,C32,0,0,2631,66756,0.0,0.0,0.0,0.0,45631267155,32842307.08,32842783.92,-0.074713,24.543859001739015
000630,2023,2023-12-31,102283,C32,2,2,2974,79032,0.0006724949562878278,2.530620508148598e-05,0.6724949562878278,0.02530620508148598,25772204236,34526533.13,41547792.76,0.067308,23.972562392954714
000630,2024,2024-12-31,102283,C32,3,3,2924,77340,0.0010259917920656635,3.8789759503491075e-05,1.0259917920656634,0.038789759503491075,55816227493,34000434.36,41321132.9,0.008906,24.74533047935976
000631,2020,2020-12-31,102304,K70,0,0,2168,47744,0.0,0.0,0.0,0.0,1450826733,7394858.27,7394858.27,-0.000327,21.09539939227796
000631,2021,2021-12-31,102304,K70,0,0,2409,54266,0.0,0.0,0.0,0.0,1770857077,8684093.43,8684093.43,0.174342,21.29472949119188
000631,2022,2022-12-31,102304,K70,0,0,2213,50650,0.0,0.0,0.0,0.0,5121539669,8319215.55,8319215.55,-0.042017,22.35672094758847
000631,2023,2023-12-31,102304,K70,2,2,2573,59552,0.000777302759424796,3.358409457281032e-05,0.777302759424796,0.03358409457281032,4105404000,7952326.56,7952326.56,0.05117,22.135569991816958
000631,2024,2024-12-31,102304,K70,4,4,2787,66196,0.0014352350197344816,6.04266118798719e-05,1.4352350197344816,0.060426611879871896,4506512163,7042120.51,7042120.51,-0.084337,22.228789335169346
000633,2020,2020-12-31,101586,C32,0,0,1875,44153,0.0,0.0,0.0,0.0,2642100025,1983286.23,1983297.82,0.243961,21.694839902284453
000633,2021,2021-12-31,101586,C32,0,0,1695,37762,0.0,0.0,0.0,0.0,3014838094,2279816.41,2279829.73,0.149515,21.826811965849508
000633,2022,2022-12-31,101586,C32,0,0,1661,36751,0.0,0.0,0.0,0.0,2813522527,3119338.54,3119361.62,0.368243,21.757703103914135
000633,2023,2023-12-31,101586,C32,0,0,1647,34950,0.0,0.0,0.0,0.0,2339270494,2734234.48,2734255.25,-0.123457,21.57310496343705
000633,2024,2024-12-31,101586,C32,4,4,1692,36325,0.002364066193853428,0.00011011699931176875,2.3640661938534278,0.11011699931176876,2368324715,1706008.61,1706021.23,-0.376056,21.585448671256355
000635,2020,2020-12-31,101587,C26,0,0,2593,52926,0.0,0.0,0.0,0.0,1198530101,2354990.67,2354990.67,0.007634,20.904361727918797
000635,2021,2021-12-31,101587,C26,0,0,2310,47974,0.0,0.0,0.0,0.0,2755380817,3579464.58,3579464.58,0.537967,21.73682149794787
000635,2022,2022-12-31,101587,C26,0,0,2423,50506,0.0,0.0,0.0,0.0,2102842132,2624738.63,2637926.95,-0.266723,21.46655566332668
000635,2023,2023-12-31,101587,C26,2,2,2676,54692,0.0007473841554559044,3.656841951290865e-05,0.7473841554559043,0.03656841951290865,1295109599,2718695.79,2726601.03,0.035797,20.98186116172136
000635,2024,2024-12-31,101587,C26,1,1,2666,53744,0.00037509377344336085,1.8606728192914558e-05,0.37509377344336087,0.01860672819291456,2302907052,2358021.54,2361126.81,-0.132664,21.55743809787368
000636,2020,2020-12-31,101588,C39,6,6,2039,52819,0.0029426189308484553,0.00011359548647267082,2.942618930848455,0.11359548647267081,12837244055,30169355.84,30169355.84,1.263264,23.27561647478715
000636,2021,2021-12-31,101588,C39,4,4,2163,56882,0.0018492834026814608,7.032101543546289e-05,1.8492834026814609,0.07032101543546289,6914976842,26677946.71,26677946.71,-0.114243,22.656955453250585
000636,2022,2022-12-31,101588,C39,2,2,2115,56471,0.0009456264775413711,3.5416408422021925e-05,0.9456264775413711,0.03541640842202193,3580512182,15993801.75,17158505.92,-0.494617,21.998771695002883
000636,2023,2023-12-31,101588,C39,3,3,2067,50988,0.001451378809869376,5.8837373499646975e-05,1.4513788098693758,0.058837373499646975,2491459864,15804760.51,15804800.46,-0.072151,21.63613466678617
000636,2024,2024-12-31,101588,C39,6,6,1997,52649,0.0030045067601402104,0.0001139622784858212,3.0045067601402105,0.1139622784858212,4205608007,16603139.58,16603139.58,0.054173,22.159684711595528
000637,2020,2020-12-31,101589,C25,0,0,2433,54990,0.0,0.0,0.0,0.0,1928871788,1513624.21,2147085.22,-0.055804,21.38020110365333
000637,2021,2021-12-31,101589,C25,0,0,2630,59723,0.0,0.0,0.0,0.0,1512969165,1777448.55,2510997.97,0.169492,21.13733989216625
000637,2022,2022-12-31,101589,C25,0,0,2693,63090,0.0,0.0,0.0,0.0,3711277514,1972502.2,2786531.91,0.109731,22.03464199795885
000637,2023,2023-12-31,101589,C25,0,0,2908,68363,0.0,0.0,0.0,0.0,2371778127,1258608.75,1777973.72,-0.356343,21.58690577576428
000637,2024,2024-12-31,101589,C25,0,0,2578,60334,0.0,0.0,0.0,0.0,1597756980,1369013.03,1933936.32,0.087719,21.191866595754405
000650,2020,2020-12-31,101691,C27,0,0,2538,56842,0.0,0.0,0.0,0.0,9353817559,7200398.18,8539623.23,-0.018987,22.959050392104373
000650,2021,2021-12-31,101691,C27,1,1,2676,61904,0.0003736920777279522,1.6154044972861205e-05,0.37369207772795215,0.016154044972861204,10414091873,12317417.34,13047424.34,0.560656,23.066425713810677
000650,2022,2022-12-31,101691,C27,1,1,2612,64305,0.00038284839203675346,1.5550890288469017e-05,0.38284839203675347,0.015550890288469017,10033605817,8308954.36,8665617.67,-0.325107,23.02920587760456
000650,2023,2023-12-31,101691,C27,0,0,2637,62861,0.0,0.0,0.0,0.0,7583773628,8899574.7,9281590.49,0.103393,22.74927675295682
000650,2024,2024-12-31,101691,C27,0,0,2753,65795,0.0,0.0,0.0,0.0,6536148556,7668782.4,8063644.23,-0.101056,22.60061392328498
000651,2020,2020-12-31,101713,C38,24,24,2436,62402,0.009852216748768473,0.00038460305759430787,9.852216748768473,0.38460305759430785,13146838538,369776153.18,372614370.58,-0.021958,23.299447151380626
000651,2021,2021-12-31,101713,C38,31,26,2639,68986,0.009852216748768473,0.00044936653813817295,9.852216748768473,0.44936653813817296,12369984101,217329709.32,219012788.55,-0.353729,23.238538738143838
000651,2022,2022-12-31,101713,C38,31,26,2789,73426,0.00932233775546791,0.0004221937733228012,9.32233775546791,0.4221937733228012,11372468162,180587662.32,182007033.55,-0.046179,23.154461197932104
000651,2023,2023-12-31,101713,C38,11,9,2678,68611,0.0033607169529499626,0.00016032414627392108,3.3607169529499625,0.16032414627392108,8413473013,179613911.55,181162322.69,0.05724,22.853100188111437
000651,2024,2024-12-31,101713,C38,18,16,2676,70363,0.005979073243647235,0.0002558162670721828,5.9790732436472345,0.2558162670721828,9626206632,250677032.34,254583890.93,0.486789,22.987755073730323
000652,2020,2020-12-31,101714,F51,0,0,2242,54601,0.0,0.0,0.0,0.0,21019526602,7519158.42,7525426.65,0.367021,23.768717680876147
000652,2021,2021-12-31,101714,F51,0,0,2479,60363,0.0,0.0,0.0,0.0,4804911641,6354461.51,6359723.3,-0.152941,22.292904490437884
000652,2022,2022-12-31,101714,F51,1,1,2671,66349,0.00037439161362785476,1.5071817209000889e-05,0.3743916136278548,0.015071817209000889,5446191233,5942050.06,5946562.62,-0.062645,22.418182345160986
000652,2023,2023-12-31,101714,F51,0,0,2966,71906,0.0,0.0,0.0,0.0,3363537524,5735626.48,5739982.28,-0.029777,21.936259091901075
000652,2024,2024-12-31,101714,F51,1,1,3085,75720,0.00032414910858995135,1.3206550449022716e-05,0.32414910858995133,0.013206550449022716,4759317459,6104240.01,6108875.75,0.07455,22.283370104152
000655,2020,2020-12-31,101820,B08,0,0,2285,43843,0.0,0.0,0.0,0.0,4774628215,4596026.58,4596026.58,0.396022,22.286581947324258
000655,2021,2021-12-31,101820,B08,2,2,2571,52654,0.0007779074290159471,3.7983818893151516e-05,0.7779074290159471,0.037983818893151514,6225484219,4935370.51,4935370.51,0.086788,22.551917062617363
000655,2022,2022-12-31,101820,B08,0,0,2212,50139,0.0,0.0,0.0,0.0,2348486091,3941152.32,3941152.32,-0.195416,21.577036741335867
000655,2023,2023-12-31,101820,B08,0,0,2353,52460,0.0,0.0,0.0,0.0,1253825192,4268589.45,4268589.45,0.090634,20.949464869918593
000655,2024,2024-12-31,101820,B08,0,0,2122,46674,0.0,0.0,0.0,0.0,1937524751,3661342.41,3661342.41,-0.11576,21.38467709433598
000657,2020,2020-12-31,101822,C32,0,0,1994,47678,0.0,0.0,0.0,0.0,2025120782,5608023.75,7643605.7,0.058394,21.42889518165209
000657,2021,2021-12-31,101822,C32,0,0,2179,54817,0.0,0.0,0.0,0.0,7315211193,15238926.43,17267730.58,1.217931,22.71322174236195
000657,2022,2022-12-31,101822,C32,0,0,2312,59601,0.0,0.0,0.0,0.0,4166041165,15011479.77,17036345.18,-0.006841,22.150232061157396
000657,2023,2023-12-31,101822,C32,0,0,2433,63061,0.0,0.0,0.0,0.0,2574314710,10514583.05,11849766.41,-0.294192,21.668849203992313
000657,2024,2024-12-31,101822,C32,5,5,2473,64328,0.0020218358269308533,7.772665091406541e-05,2.0218358269308534,0.07772665091406541,6255845264,11487717.15,12862965.93,0.101415,22.556782106028034
000659,2020,2020-12-31,101702,C29,0,0,2067,45002,0.0,0.0,0.0,0.0,3218225614,4332817.49,4332817.49,0.238971,21.892095993375957
000659,2021,2021-12-31,101702,C29,0,0,2123,47691,0.0,0.0,0.0,0.0,5220107179,5309951.41,5309951.41,0.225519,22.375783771197217
000659,2022,2022-12-31,101702,C29,0,0,2099,49346,0.0,0.0,0.0,0.0,3963470056,4037105.91,4037105.91,-0.239709,22.100385755526432
000659,2023,2023-12-31,101702,C29,0,0,2276,52521,0.0,0.0,0.0,0.0,3387352665,3098543.07,3098543.07,-0.232484,21.94331452877463
000659,2024,2024-12-31,101702,C29,0,0,2207,51370,0.0,0.0,0.0,0.0,7112559636,3625681.11,3625681.11,0.170124,22.685128021179175
000661,2020,2020-12-31,102308,C27,0,0,1994,47646,0.0,0.0,0.0,0.0,1063758485,159445002.11,181682985.38,1.010783,20.785074215258348
000661,2021,2021-12-31,102308,C27,0,0,2366,53558,0.0,0.0,0.0,0.0,1515168305,100447274.02,109841086.71,-0.393642,21.138792362806672
000661,2022,2022-12-31,102308,C27,0,0,2197,55387,0.0,0.0,0.0,0.0,1771080692,66916237.66,67365692.27,-0.383751,21.294855758232554
000661,2023,2023-12-31,102308,C27,2,2,2389,59866,0.0008371703641691084,3.3407944409180505e-05,0.8371703641691084,0.033407944409180504,1147717317,58610554.18,58998697.54,-0.118053,20.861040865846107
000661,2024,2024-12-31,102308,C27,3,2,2407,61558,0.0008309098462816784,4.873452678774489e-05,0.8309098462816784,0.04873452678774489,1326331862,39729022.65,40569673.3,-0.287106,21.005682971152485
000663,2020,2020-12-31,107890,C21,0,0,2677,59276,0.0,0.0,0.0,0.0,1167474937,1106793.12,1329901.52,-0.177083,20.878109080895765
000663,2021,2021-12-31,107890,C21,1,1,2713,60109,0.00036859565057132326,1.6636443793774643e-05,0.36859565057132326,0.016636443793774644,1574445379,2811815.94,3090758.47,1.324051,21.17716890752573
000663,2022,2022-12-31,107890,C21,0,0,2456,53287,0.0,0.0,0.0,0.0,1918092642,2539210.69,2791109.77,-0.09695,21.374597114118114
000663,2023,2023-12-31,107890,C21,0,0,2916,63839,0.0,0.0,0.0,0.0,1903176018,2474883.02,2720406.15,-0.025332,21.366789916516343
000663,2024,2024-12-31,107890,C21,0,0,2941,63602,0.0,0.0,0.0,0.0,2537543209,1654026.46,1818093.22,-0.331683,21.65446220974076
000665,2020,2020-12-31,102312,R86,20,7,1876,47971,0.0037313432835820895,0.0004169185549602885,3.7313432835820897,0.4169185549602885,4134437662,4359330.05,4359572.94,-0.164486,22.142617161736258
000665,2021,2021-12-31,102312,R86,19,10,1956,47873,0.005112474437627812,0.00039688342071731456,5.112474437627812,0.3968834207173146,3468014488,6359699.15,6360061.46,0.412162,21.966848073768322
000665,2022,2022-12-31,102312,R86,20,10,1786,45299,0.005599104143337066,0.00044151085012914193,5.599104143337066,0.44151085012914193,23756093429,7416911.01,7417208.36,0.043062,23.891104899993454
000665,2023,2023-12-31,102312,R86,17,12,1761,45135,0.0068143100511073255,0.0003766478342749529,6.814310051107325,0.3766478342749529,7672844936,5444347.83,5444576.15,-0.266055,22.76095330102336
000665,2024,2024-12-31,102312,R86,16,10,1850,45797,0.005405405405405406,0.0003493678625237461,5.405405405405405,0.34936786252374613,6267849521,5230707.52,5230887.68,-0.041667,22.55869915381314
000670,2020,2020-12-31,101618,C39,13,13,2483,63184,0.005235602094240838,0.00020574829070650797,5.235602094240838,0.20574829070650796,844060480,1351509.15,1837411.56,0.056338,20.553734709945385
000670,2022,2022-12-31,101618,C39,6,6,1920,45485,0.003125,0.00013191161921512586,3.125,0.13191161921512587,6938415796,4281126.73,5732724.07,2.12,22.66033931408161
000670,2023,2023-12-31,101618,C39,0,0,2106,47884,0.0,0.0,0.0,0.0,9517220678,4895883.51,5758168.3,-0.034188,22.976368697642112
000670,2024,2024-12-31,101618,C39,1,1,2080,47011,0.0004807692307692308,2.1271617281061878e-05,0.4807692307692308,0.021271617281061878,10047590206,6007927.84,6984551.48,0.227139,23.03059866230157
000672,2020,2020-12-31,101812,C30,0,0,2203,55121,0.0,0.0,0.0,0.0,4100289020,15873723.68,15873723.68,0.11591,22.13432330109899
000672,2021,2021-12-31,101812,C30,0,0,2318,57816,0.0,0.0,0.0,0.0,3317265938,16329350.81,16329350.81,0.072271,21.92240676825284
000672,2022,2022-12-31,101812,C30,0,0,2405,61322,0.0,0.0,0.0,0.0,3045210465,10414984.12,10414984.12,-0.321574,21.836835854274703
000672,2023,2023-12-31,101812,C30,0,0,2418,59896,0.0,0.0,0.0,0.0,1947208108,7813327.33,7813327.33,-0.212547,21.389662444630115
000672,2024,2024-12-31,101812,C30,0,0,2556,63943,0.0,0.0,0.0,0.0,1903647592,7415875.19,7415875.19,-0.001241,21.367037668474655
000673,2020,2020-12-31,101716,R87,27,22,2271,52936,0.009687362395420519,0.0005100498715429953,9.68736239542052,0.5100498715429953,6067437439,978992.84,981522.55,-0.756863,22.526202184840265
000673,2021,2021-12-31,101716,R87,28,23,2724,61979,0.008443465491923641,0.0004517659207150809,8.443465491923641,0.4517659207150809,3549291724,1855349.34,1855569.65,0.895161,21.990013906443647
000676,2020,2020-12-31,101737,I64,17,12,3177,73754,0.003777148253068933,0.0002304959730997641,3.7771482530689333,0.23049597309976408,7016763977,6814293.65,8829165.56,-0.26073,22.6715679769091
000676,2021,2021-12-31,101737,I64,16,16,3450,80485,0.00463768115942029,0.00019879480648568056,4.63768115942029,0.19879480648568057,12476345345,8927511.64,9918459.17,0.166667,23.24710031613605
000676,2022,2022-12-31,101737,I64,31,27,3083,72793,0.008757703535517353,0.0004258651243938291,8.757703535517352,0.4258651243938291,7418192902,6676375.17,6752721.88,-0.319176,22.727201320393945
000676,2023,2023-12-31,101737,I64,39,35,3058,69295,0.01144538914323087,0.0005628111696370589,11.44538914323087,0.5628111696370589,16426631579,11129213.74,11143905.87,0.650284,23.522169731543492
000676,2024,2024-12-31,101737,I64,50,41,2761,65800,0.014849692140528795,0.0007598784194528875,14.849692140528795,0.7598784194528876,19422419133,10691621.04,10704346.76,-0.030928,23.689693861258494
000678,2020,2020-12-31,101739,C34,0,0,2004,44000,0.0,0.0,0.0,0.0,1356240415,2206136.63,2206136.63,-0.308357,21.027982308684297
000678,2021,2021-12-31,101739,C34,0,0,1909,42905,0.0,0.0,0.0,0.0,946462134,2146387.09,2146387.09,-0.027083,20.6682415225308
000678,2022,2022-12-31,101739,C34,0,0,1883,42336,0.0,0.0,0.0,0.0,5027048368,2596806.65,2596806.65,0.20985,22.338098843452613
000678,2023,2023-12-31,101739,C34,0,0,1870,41088,0.0,0.0,0.0,0.0,4827411350,2973688.33,2973688.33,0.145133,22.297576208763275
000678,2024,2024-12-31,101739,C34,0,0,1889,41801,0.0,0.0,0.0,0.0,5350480013,2992072.8,2992072.8,0.006182,22.40045211607252
000679,2020,2020-12-31,107559,F52,0,0,2711,55002,0.0,0.0,0.0,0.0,841301555,997920.0,997920.0,-0.215686,20.550460722037933
000679,2021,2021-12-31,107559,F52,0,0,2633,50120,0.0,0.0,0.0,0.0,655353072,1539648.0,1539648.0,0.542857,20.300684691116263
000679,2022,2022-12-31,107559,F52,0,0,2184,45030,0.0,0.0,0.0,0.0,2540707736,2558952.0,2558952.0,0.662037,21.655708515779057
000679,2023,2023-12-31,107559,F52,0,0,2490,49739,0.0,0.0,0.0,0.0,2573698268,1967328.0,1967328.0,-0.231198,21.668609716638517
000679,2024,2024-12-31,107559,F52,0,0,2567,52526,0.0,0.0,0.0,0.0,5307425845,2330856.0,2330856.0,0.184783,22.392372779894387
000680,2020,2020-12-31,101637,C35,6,6,2244,54923,0.00267379679144385,0.00010924385048158331,2.6737967914438503,0.1092438504815833,5484883191,3974060.59,4665361.42,0.030137,22.425261634548942
000680,2021,2021-12-31,101637,C35,2,2,2336,57945,0.0008561643835616438,3.4515488825610494e-05,0.8561643835616438,0.034515488825610494,6983360998,4523801.87,6427931.75,0.140957,22.666796156309246
